lsoa,imd_score
E01027739,15.398
E01027740,50.477
E01027741,15.376
E01027742,21.13
E01027743,16.248
E01027744,16.547
E01027745,15.778
E01027746,12.999
E01027747,10.821
E01027748,13.412
E01027749,35.73
E01027751,12.425
E01027752,21.256
E01027753,16.598
E01027756,17.441
E01027758,16.202
E01027759,15.792
E01027760,20.812
E01027761,10.102
E01027762,18.434
E01027763,18.766
E01027764,19.053
E01027765,12.208
E01027766,14.945
E01027767,7.499
E01027768,2.558
E01027769,18.67
E01027770,16.774
E01027771,11.137
E01027772,12.657
E01027773,20.479
E01027774,15.803
E01027775,16.744
E01027776,15.978
E01027777,19.56
E01027778,19.909
E01027779,27.329
E01027780,14.335
E01027781,16.468
E01027782,17.063
E01027783,13.712
E01027784,20.957
E01027786,4.393
E01027787,24.615
E01027788,13.928
E01027790,17.769
E01027791,5.466
E01027792,6.995
E01027793,21.057
E01027794,7.207
E01027795,27.264
E01027796,21.033
E01027797,12.848
E01027798,22.762
E01027799,14.869
E01027800,17.988
E01027801,9.979
E01027802,17.608
E01027803,23.694
E01027804,59.803
E01027805,55.056
E01027806,73.123
E01027807,23.785
E01027808,12.266
E01027809,13.733
E01027810,29.439
E01027811,30.868
E01027812,40.543
E01027813,25.875
E01027814,19.762
E01027815,18.814
E01027816,14.67
E01027817,55.659
E01027818,24.577
E01027819,53.449
E01027820,56.655
E01027821,17.265
E01027822,22.738
E01027823,23.422
E01027824,35.018
E01027825,38.324
E01027826,25.795
E01027827,33.26
E01027828,19.203
E01027829,16.318
E01027830,26.836
E01027833,28.893
E01027834,12.838
E01027835,23.241
E01027836,11.858
E01027837,39.475
E01027838,8.512
E01027839,14.11
E01027840,32.085
E01027841,21.544
E01027842,18.789
E01027843,21.557
E01027844,6.869
E01027845,9.144
E01027847,63.754
E01027849,15.232
E01027850,39.1
E01027851,19.403
E01027852,37.516
E01027853,28.824
E01027854,36.025
E01027855,9.85
E01027856,11.064
E01027857,18.829
E01027858,9.359
E01027859,10.281
E01027860,13.426
E01027861,28.085
E01027862,30.231
E01027863,8.214
E01027864,41.603
E01027865,34.448
E01027866,21.293
E01027867,8.35
E01027868,22.012
E01027871,16.695
E01027872,39.062
E01027873,12.154
E01027874,66.864
E01027875,11.644
E01027876,9.399
E01027877,10.884
E01027878,22.449
E01027879,4.601
E01027880,3.898
E01027881,16.639
E01027882,6.967
E01027883,14.053
E01027884,16.15
E01027885,9.137
E01027886,15.332
E01027887,11.742
E01027888,9.786
E01027889,22.034
E01027890,13.927
E01027891,16.149
E01027892,26.751
E01027893,7.62
E01027894,11.003
E01027895,14.281
E01027896,12.945
E01027897,10.263
E01027899,6.925
E01027900,12.046
E01027901,5.299
E01027902,13.887
E01027903,8.199
E01027904,9.265
E01027906,24.445
E01027907,46.868
E01027908,37.115
E01027909,32.728
E01027913,3.119
E01027914,2.7
E01027915,12.522
E01027916,17.678
E01027918,20.221
E01027919,9.303
E01027920,7.944
E01027921,14.061
E01027922,5.456
E01027923,16.764
E01027924,14.018
E01027925,11.071
E01027926,16.088
E01027927,25.721
E01027928,31.524
E01027930,42.733
E01027932,23.811
E01027933,30.021
E01027934,5.985
E01027935,20.737
E01027936,4.632
E01027937,39.518
E01027938,6.016
E01027939,50.361
E01027940,8.965
E01027941,24.851
E01027942,22.942
E01027943,22.355
E01027944,9.981
E01027945,26.726
E01027946,20.485
E01027947,18.148
E01027948,18.312
E01027949,24.671
E01027950,19.9
E01027951,62.116
E01027952,46.072
E01027953,17.308
E01027954,32.924
E01027955,34.084
E01027956,46.483
E01027957,20.184
E01027958,38.089
E01027959,4.153
E01027960,29.691
E01027961,11.412
E01027962,17.094
E01027963,31.822
E01027964,36.591
E01027965,47.24
E01027966,50.632
E01027967,40.637
E01027968,60.535
E01027969,26.148
E01027970,19.107
E01027971,13.209
E01027972,17.981
E01027973,7.462
E01027974,67.426
E01027975,24.954
E01027976,39.822
E01027977,37.825
E01027978,56.813
E01027979,15.635
E01027980,41.679
E01027981,16.812
E01027982,25.07
E01027983,43.062
E01027984,14.19
E01027985,20.554
E01027986,41.717
E01027987,28.582
E01027988,18.267
E01027989,20.749
E01027990,12.589
E01027991,26.253
E01027992,4.193
E01027993,11.894
E01027994,15.221
E01027995,13.586
E01027996,27.113
E01027997,11.695
E01027998,22.619
E01027999,15.482
E01028000,11.411
E01028001,59.986
E01028002,16.864
E01028003,16.075
E01028004,10.363
E01028005,16.865
E01028006,18.595
E01028007,13.024
E01028008,37.939
E01028009,8.567
E01028010,6.273
E01028011,42.018
E01028012,21.896
E01028013,12.991
E01028014,32.69
E01028015,11.001
E01028016,18.34
E01028017,20.303
E01028018,11.786
E01028019,32.634
E01028020,32.016
E01028021,10.812
E01028022,19.644
E01028023,16.289
E01028024,15.987
E01028025,25.867
E01028026,38.194
E01028027,32.104
E01028028,27.158
E01028029,37.185
E01028030,27.98
E01028031,22.958
E01028032,12.024
E01028033,28.862
E01028034,16.89
E01028035,15.76
E01028036,17.371
E01028037,22.611
E01028038,27.477
E01028039,21.73
E01028042,15.424
E01028043,17.498
E01028044,33.932
E01028045,24.935
E01028046,15.513
E01028047,3.647
E01028048,13.631
E01028049,22.851
E01028050,14.894
E01028051,15.155
E01028052,9.802
E01028053,39.763
E01028054,6.23
E01028055,46.756
E01028056,27.258
E01028057,43.898
E01028058,7.568
E01028059,5.259
E01028060,4.635
E01028061,9.692
E01028062,39.76
E01028063,6.361
E01028064,31.325
E01028065,63.033
E01028066,52.903
E01028067,38.413
E01028068,52.477
E01028069,6.483
E01028070,3.057
E01028073,20.855
E01028074,11.484
E01028075,15.813
E01028076,15.165
E01028077,26.982
E01028078,18.408
E01028079,4.991
E01028080,9.512
E01028081,16.074
E01028082,5.372
E01028083,26.367
E01028084,3.67
E01028085,10.637
E01028086,8.957
E01028087,2.384
E01028088,2.795
E01028089,2.191
E01028090,12.823
E01028091,3.148
E01028092,20.263
E01028093,10.488
E01028094,7.368
E01028095,8.857
E01028096,6.701
E01028097,3.49
E01028098,27.594
E01028099,5.435
E01028100,12.05
E01028101,41.455
E01028102,16.814
E01028103,29.667
E01028104,7.644
E01028105,15.104
E01028106,15.385
E01028107,11.77
E01028108,12.66
E01028109,18.969
E01028110,42.884
E01028111,22.379
E01028112,36.911
E01028113,40.771
E01028114,24.284
E01028115,7.206
E01028116,12.511
E01028117,3.718
E01028118,7.622
E01028119,6.917
E01028120,5.379
E01028121,4.713
E01028122,22.237
E01028123,5.746
E01028124,8.428
E01028125,10.33
E01028126,22.872
E01028127,40.601
E01028128,4.61
E01028129,20.248
E01028130,23.972
E01028131,11.693
E01028132,19.477
E01028133,27.802
E01028134,20.98
E01028135,2.856
E01028136,2.088
E01028137,1.561
E01028138,7.389
E01028139,4.07
E01028142,15.545
E01028143,21.97
E01028144,20.018
E01028146,9.377
E01028147,42.164
E01028148,3.554
E01028149,7.223
E01028150,11.667
E01028151,5.755
E01028152,13.009
E01028153,29.141
E01028154,17.374
E01028155,19.482
E01028156,14.534
E01028157,9.635
E01028158,24.678
E01028159,23.88
E01028160,16.232
E01028161,22.314
E01028162,15.809
E01028163,10.226
E01028164,24.557
E01028165,26.64
E01028166,32.23
E01028167,27.126
E01028168,9.684
E01028169,3.527
E01028170,10.237
E01028171,19.645
E01028172,7.329
E01028173,52.018
E01028174,24.136
E01028175,13.859
E01028176,10.909
E01028177,7.428
E01028178,5.912
E01028179,7.153
E01028180,8.758
E01028181,8.691
E01028182,10.002
E01028183,8.756
E01028184,4.892
E01028185,27.865
E01028186,38.344
E01028187,32.476
E01028188,18.274
E01028189,17.214
E01028190,9.1
E01028191,15.796
E01028192,27.816
E01028193,9.552
E01028194,7.281
E01028195,8.955
E01028196,3.235
E01028197,4.613
E01028198,3.975
E01028199,2.729
E01028200,6.311
E01028201,3.244
E01028202,14.995
E01028203,16.566
E01028204,6.006
E01028205,11.901
E01028206,9.421
E01028207,5.958
E01028208,18.714
E01028209,30.203
E01028210,24.811
E01028211,20.004
E01028212,25.282
E01028213,7.015
E01028214,4.899
E01028215,4.926
E01028216,2.127
E01028217,7.084
E01028218,3.799
E01028219,5.352
E01028220,14.84
E01028222,2.131
E01028223,24.942
E01028224,34.588
E01028225,28.494
E01028226,54.434
E01028227,46.621
E01028228,25.775
E01028229,24.152
E01028230,32.358
E01028231,33.242
E01028232,24.622
E01028233,38.507
E01028234,44.633
E01028235,10.147
E01028236,13.622
E01028237,15.999
E01028238,35.13
E01028239,23.068
E01028240,9.811
E01028242,16.002
E01028243,18.346
E01028244,10.37
E01028245,38.988
E01028246,7.585
E01028247,52.444
E01028248,27.365
E01028249,20.74
E01028250,18.207
E01028251,5.165
E01028252,25.473
E01028253,7.657
E01028254,25.657
E01028255,6.934
E01028256,59.728
E01028257,38.336
E01028258,31.291
E01028259,42.141
E01028260,25.503
E01028261,51.362
E01028262,11.642
E01028263,75.649
E01028264,8.561
E01028267,30.786
E01028268,41.384
E01028269,32.694
E01028270,7.663
E01028271,36.893
E01028272,27.603
E01028273,15.621
E01028274,38.055
E01028275,49.741
E01028276,79.3
E01028277,11.038
E01028278,24.958
E01028279,31.837
E01028280,35.502
E01028281,51.335
E01028282,31.286
E01028283,14.667
E01028284,44.254
E01028285,14.209
E01028286,20.423
E01028287,13.556
E01028288,9.568
E01028289,11.899
E01028290,17.924
E01028291,17.816
E01028292,5.828
E01028293,13.262
E01028294,26.341
E01028295,10.148
E01028296,24.354
E01028297,31.73
E01028298,16.231
E01028299,35.434
E01028300,36.824
E01028301,52.751
E01028302,19.754
E01028303,15.833
E01028304,32.783
E01028305,22.449
E01028306,26.39
E01028307,12.374
E01028308,15.553
E01028309,10.009
E01028310,35.658
E01028311,50.707
E01028312,15.726
E01028313,39.547
E01028315,5.174
E01028316,13.656
E01028317,18.148
E01028318,39.914
E01028319,36.878
E01028320,54.465
E01028321,12.018
E01028322,13.907
E01028323,19.04
E01028325,10.53
E01028326,19.123
E01028327,10.866
E01028328,5.549
E01028329,10.033
E01028330,6.749
E01028331,11.673
E01028332,5.667
E01028333,17.212
E01028334,42.563
E01028335,30.352
E01028336,13.216
E01028337,10.016
E01028338,24.388
E01028339,27.471
E01028340,36.89
E01028342,23.994
E01028343,22.941
E01028344,8.69
E01028345,6.921
E01028346,5.777
E01028347,4.708
E01028348,7.808
E01028349,16.498
E01028350,15.858
E01028351,7.725
E01028352,6.094
E01028353,11.11
E01028354,3.126
E01028355,8.225
E01028356,2.541
E01028357,2.374
E01028358,11.879
E01028359,3.064
E01028360,7.178
E01028361,2.082
E01028362,22.759
E01028363,1.692
E01028364,3.4
E01028365,3.987
E01028366,23.577
E01028367,9.542
E01028368,4.148
E01028369,20.502
E01028370,14.388
E01028371,6.168
E01028372,16.206
E01028374,13.894
E01028375,5.609
E01028376,6.282
E01028377,1.148
E01028378,10.593
E01028379,1.973
E01028380,29.284
E01028381,3.285
E01028382,2.166
E01028383,7.073
E01028384,5.335
E01028385,3.403
E01028386,6.853
E01028387,15.468
E01028388,2.485
E01028389,5.719
E01028390,5.003
E01028391,2.021
E01028392,13.153
E01028393,1.809
E01028394,5.958
E01028395,2.888
E01028396,5.046
E01028397,3.831
E01028398,8.906
E01028399,5.409
E01028400,1.698
E01028401,5.356
E01028402,11.138
E01028403,9.157
E01028404,4.407
E01028405,10.611
E01028406,8.887
E01028407,3.955
E01028408,7.416
E01028409,6.095
E01028410,7.249
E01028411,9.499
E01028412,4.29
E01028413,15.133
E01028414,5.109
E01028415,8.222
E01028416,15.566
E01028417,20.052
E01028418,11.042
E01028419,9.167
E01028420,11.421
E01028421,8.708
E01028422,8.658
E01028423,5.99
E01028426,7.237
E01028427,9.682
E01028428,4.779
E01028429,8.015
E01028430,17.14
E01028431,7.065
E01028432,11.756
E01028433,4.314
E01028434,6.659
E01028435,33.645
E01028437,13.286
E01028439,7.095
E01028440,17.128
E01028441,18.931
E01028443,9.699
E01028444,7.375
E01028445,25.525
E01028446,18.874
E01028447,18.892
E01028448,26.63
E01028449,27.312
E01028450,39.744
E01028451,16.285
E01028452,30.281
E01028453,26.889
E01028454,35.47
E01028455,5.112
E01028456,17.368
E01028457,3.333
E01028458,19.125
E01028459,5.392
E01028460,3.976
E01028461,6.449
E01028462,8.387
E01028463,8.156
E01028464,6.016
E01028465,3.554
E01028466,22.416
E01028467,8.876
E01028469,5.811
E01028470,10.21
E01028471,22.873
E01028472,7.172
E01028473,4.011
E01028474,15.298
E01028476,6.542
E01028477,13.227
E01028478,7.327
E01028479,17.904
E01028480,12.744
E01028481,8.504
E01028482,7.03
E01028483,13.088
E01028484,15.142
E01028485,10.389
E01028486,12.385
E01028487,4.261
E01028488,7.49
E01028489,3.007
E01028490,12.151
E01028491,5.101
E01028492,5.479
E01028493,10.208
E01028494,21.533
E01028495,5.027
E01028496,9.524
E01028497,11.066
E01028498,14.687
E01028499,8.822
E01028500,26.986
E01028501,13.437
E01028502,8.346
E01028503,13.434
E01028504,13.736
E01028506,10.958
E01028507,10.037
E01028508,13.192
E01028510,3.825
E01028511,6.126
E01028512,12.965
E01028513,29.775
E01028514,29.145
E01028515,8.813
E01028516,21.138
E01028517,31.613
E01028518,42.494
E01028519,23.256
E01028520,37.445
E01028521,8.173
E01028522,16.543
E01028523,12.693
E01028524,27.226
E01028525,28.393
E01028526,9.879
E01028527,6.868
E01028528,19.131
E01028529,24.891
E01028530,13.26
E01028531,13.763
E01028532,19.3
E01028534,1.825
E01028535,3.688
E01028536,4.435
E01028537,3.613
E01028538,20.559
E01028539,8.95
E01028540,4.353
E01028541,7.595
E01028542,17.27
E01028543,20.581
E01028544,6.224
E01028545,4.57
E01028546,23.341
E01028547,5.659
E01028548,7.984
E01028549,6.83
E01028550,11.859
E01028551,5.326
E01028552,35.44
E01028553,28.529
E01028554,18.806
E01028555,12.812
E01028556,11.157
E01028557,19.186
E01028558,13.738
E01028559,12.065
E01028560,8.417
E01028561,3.908
E01028562,9.519
E01028563,3.998
E01028565,2.74
E01028567,28.096
E01028568,46.108
E01028569,46.079
E01028570,13.065
E01028571,5.89
E01028572,4.43
E01028573,2.757
E01028574,18.497
E01028575,13.791
E01028576,33.397
E01028577,37.238
E01028578,10.034
E01028579,15.293
E01028580,15.198
E01028581,5.538
E01028582,22.496
E01028584,2.608
E01028586,11.489
E01028587,15.324
E01028588,12.476
E01028591,3.314
E01028592,4.467
E01028594,5.432
E01028595,10.87
E01028596,3.756
E01028597,14.156
E01028598,10.356
E01028599,10.62
E01028600,6.263
E01028601,7.896
E01028602,5.049
E01028603,9.605
E01028604,21.268
E01028605,20.023
E01028606,7.727
E01028607,8.087
E01028608,5.673
E01028609,8.589
E01028610,11.894
E01028611,8.225
E01028612,12.144
E01028613,6.334
E01028614,12.552
E01028615,7.973
E01028616,7.804
E01028617,2.746
E01028619,8.578
E01028622,3.103
E01028623,11.878
E01028624,5.297
E01028625,2.349
E01028626,3.065
E01028627,6.146
E01028628,4.136
E01028629,6.629
E01028630,7.621
E01028631,13.003
E01028632,15.461
E01028633,20.064
E01028634,3.549
E01028635,14.006
E01028636,16.937
E01028637,5.267
E01028638,12.714
E01028639,8.199
E01028640,9.907
E01028641,10.443
E01028642,6.2
E01028643,9.093
E01028644,6.151
E01028645,2.91
E01028646,17.226
E01028647,11.798
E01028649,10.119
E01028650,5.755
E01028651,11.226
E01028652,5.898
E01028653,9.823
E01028654,3.322
E01028655,5.724
E01028656,0.714
E01028657,10.899
E01028658,11.054
E01028659,5.962
E01028660,9.682
E01028661,3.01
E01028662,5.354
E01028663,9.925
E01028664,4.933
E01028665,2.646
E01028666,6.836
E01028667,3.996
E01028668,2.625
E01028669,5.779
E01028670,2.375
E01028671,11.124
E01028672,5.635
E01028673,10.672
E01028674,3.014
E01028675,11.79
E01028676,12.52
E01028677,11.779
E01028678,15.011
E01028679,14.064
E01028680,8.082
E01028681,4.419
E01028682,9.926
E01028683,6.704
E01028684,4.709
E01028685,6.742
E01028686,7.613
E01028688,5.476
E01028689,9.66
E01028690,12.451
E01028691,14.199
E01028692,35.505
E01028693,0.704
E01028694,2.361
E01028695,2.238
E01028696,2.627
E01028697,15.358
E01028698,3.933
E01028699,2.501
E01028700,16.97
E01028701,5.845
E01028702,5.934
E01028703,14.239
E01028704,11.545
E01028705,2.113
E01028706,1.484
E01028707,2.459
E01028708,9.29
E01028709,2.653
E01028710,3.714
E01028711,8.022
E01028712,11.409
E01028713,13.717
E01028715,7.575
E01028716,13.246
E01028717,16.394
E01028718,20.247
E01028719,6.347
E01028720,12.769
E01028721,4.675
E01028722,8.964
E01028723,12.318
E01028724,7.017
E01028725,15.873
E01028726,7.937
E01028728,11.467
E01028729,7.206
E01028730,8.569
E01028731,13.453
E01028732,10.111
E01028733,9.46
E01028734,4.079
E01028735,6.082
E01028737,9.78
E01028738,4.342
E01028739,8.653
E01028740,1.523
E01028741,4.222
E01028742,7.455
E01028743,7.57
E01028744,9.769
E01028745,7.244
E01028746,9.208
E01028747,8.904
E01028748,13.459
E01028749,12.447
E01028750,13.82
E01028751,8.07
E01028752,5.065
E01028753,14.836
E01028754,8.133
E01028755,8.253
E01028757,16.78
E01028758,5.82
E01028759,11.072
E01028760,9.199
E01028761,5.935
E01028762,15.344
E01028763,8.356
E01028764,8.966
E01028765,15.434
E01028767,15.89
E01028771,16.672
E01028772,8.98
E01028773,11.663
E01028774,5.635
E01028775,4.997
E01028776,17.698
E01028777,7.066
E01028778,12.072
E01028779,9.411
E01028780,7.821
E01028781,26.234
E01028782,5.156
E01028783,12.273
E01028784,10.222
E01028785,6.732
E01028786,5.527
E01028787,17.497
E01028788,5.542
E01028789,4.799
E01028790,10.053
E01028791,4.37
E01028792,6.583
E01028793,8.385
E01028794,12.102
E01028795,15.049
E01028796,14.835
E01028797,15.527
E01028798,8.945
E01028799,9.426
E01028800,12.533
E01028801,10.515
E01028802,8.397
E01028804,8.372
E01028806,10.825
E01028807,12.031
E01028808,13.908
E01028809,35.198
E01028810,3.962
E01028811,20.129
E01028813,15.071
E01028814,5.706
E01028815,1.551
E01028816,8.715
E01028817,9.206
E01028818,10.47
E01028819,21.638
E01028820,6.43
E01028821,6.231
E01028822,4.674
E01028823,6.811
E01028824,5.487
E01028825,4.532
E01028826,16.048
E01028827,13.817
E01028828,24.087
E01028829,12.133
E01028830,9.369
E01028831,5.043
E01028832,16.273
E01028833,12.903
E01028834,19.123
E01028835,13.862
E01028836,23.067
E01028837,8.463
E01028838,29.191
E01028839,9.956
E01028840,15.267
E01028841,23.943
E01028842,20.167
E01028843,20.827
E01028844,8.47
E01028845,5.932
E01028846,20.476
E01028847,23.732
E01028848,13.308
E01028849,35.458
E01028850,14.388
E01028851,13.705
E01028852,17.573
E01028853,31.706
E01028854,11.136
E01028855,6.405
E01028856,12.421
E01028858,22.274
E01028859,24.243
E01028860,9.651
E01028861,13.949
E01028862,15.059
E01028863,21.421
E01028864,18.323
E01028865,8.52
E01028866,21.294
E01028867,20.417
E01028868,19.587
E01028869,16.688
E01028870,21.227
E01028871,24.686
E01028872,15.123
E01028873,31.967
E01028874,10.724
E01028875,9.306
E01028876,24.629
E01028877,9.363
E01028878,16.475
E01028879,26.66
E01028880,26.965
E01028881,17.512
E01028882,21.543
E01028883,16.068
E01028884,18.948
E01028886,26.793
E01028887,11.529
E01028888,18.298
E01028889,12.409
E01028890,27.321
E01028891,29.141
E01028892,6.473
E01028893,19.417
E01028894,17.601
E01028895,20.815
E01028896,16.946
E01028897,18.116
E01028898,21.024
E01028899,12.216
E01028902,17.358
E01028903,26.191
E01028904,21.564
E01028905,28.61
E01028906,37.092
E01028907,9.403
E01028908,36.681
E01028909,26.697
E01028910,17.676
E01028911,9.494
E01028912,36.086
E01028913,15.524
E01028914,24.171
E01028915,16.696
E01028916,6.469
E01028917,10.873
E01028918,15.53
E01028919,15.208
E01028920,22.075
E01028921,18.203
E01028922,20.515
E01028923,15.898
E01028924,16.376
E01028925,14.294
E01028926,21.648
E01028927,13.877
E01028928,20.628
E01028929,5.532
E01028930,7.462
E01028931,20.579
E01028933,23.2
E01028934,36.545
E01028935,5.383
E01028936,9.125
E01028937,12.557
E01028938,13.269
E01028939,10.56
E01028940,9.363
E01028942,4.784
E01028943,15.039
E01028944,20.017
E01028945,23.955
E01028947,8.429
E01028948,26.996
E01028949,6.132
E01028950,12.755
E01028951,8.081
E01028952,5.401
E01028953,4.036
E01028954,15.341
E01028955,21.659
E01028956,12.715
E01028957,52.857
E01028958,24.502
E01028960,20.128
E01028961,16.745
E01028962,39.938
E01028963,4.501
E01028964,3.209
E01028965,28.633
E01028966,7.298
E01028967,45.416
E01028968,22.494
E01028969,17.774
E01028970,15.007
